1589159153,living_room_light_1_switch,light_off
1589159573,living_room_light_1_switch,light_on
1589161621,living_room_light_1_switch,light_off
1589162733,bathroom_light_1_switch,light_on
1589164088,bathroom_light_1_switch,light_off
1589170673,kitchen_light_1_switch,light_on
1589171359,bedroom_3_light_1_switch,light_on
1589172122,corridor_light_1_sensor,light_on
1589173125,bedroom_1_light_1_switch,light_on
1589173752,bedroom_1_light_2_switch,light_on
1589174143,bedroom_1_light_1_switch,light_off
1589174152,corridor_light_1_sensor,light_off
1589174185,kitchen_light_1_switch,light_off
1589174315,bedroom_1_light_1_switch,light_on
1589174475,bedroom_3_light_1_switch,light_off
1589175296,bedroom_1_light_1_switch,light_off
1589175468,corridor_light_1_sensor,light_on
1589175727,corridor_light_1_sensor,light_off
1589175894,general_ac,temp_up
1589176495,kitchen_light_1_switch,light_on
1589176461,general_ac,temp_up
1589176775,kitchen_light_2_switch,light_on
1589176855,bedroom_1_light_2_switch,light_off
1589177778,bathroom_light_1_switch,light_on
1589178254,kitchen_light_2_switch,light_off
1589178403,kitchen_light_2_switch,light_on
1589178621,kitchen_light_1_switch,light_off
1589179166,bathroom_light_1_switch,light_off
1589179560,general_ac,temp_up
1589179514,bathroom_light_1_switch,light_on
1589180086,living_room_light_1_switch,light_on
1589181098,kitchen_light_2_switch,light_off
1589181230,bathroom_light_1_switch,light_off
1589181251,bathroom_light_1_switch,light_on
1589181418,living_room_light_2_switch,light_on
1589182318,bathroom_light_1_switch,light_off
1589182322,living_room_light_1_switch,light_off
1589182400,living_room_light_1_switch,light_on
1589182770,living_room_light_3_switch,light_on
1589183028,living_room_blind_1_switch,blind_up
1589183464,living_room_light_1_switch,light_off
1589183542,living_room_blind_1_switch,blind_down
1589183692,living_room_light_1_switch,light_on
1589183814,living_room_light_3_switch,light_off
1589184082,bedroom_3_light_1_switch,light_on
1589184247,living_room_light_2_switch,light_off
1589184500,living_room_light_2_switch,light_on
1589184595,bedroom_3_light_1_switch,light_off
1589184609,living_room_light_3_switch,light_on
1589184917,living_room_light_2_switch,light_off
1589185322,bedroom_3_light_1_switch,light_on
1589186201,living_room_light_1_switch,light_off
1589187037,living_room_light_1_switch,light_on
1589187168,general_ac,temp_up
1589187974,living_room_light_1_switch,light_off
1589188165,living_room_light_3_switch,light_off
1589188388,general_ac,temp_up
1589188819,bedroom_3_light_1_switch,light_off
1589189164,general_ac,temp_up
1589193260,bathroom_light_1_switch,light_on
1589194761,bathroom_light_1_switch,light_off
1589212857,bedroom_3_light_1_switch,light_on
1589214639,kitchen_light_1_switch,light_on
1589215083,bedroom_1_light_1_switch,light_on
1589215346,kitchen_light_1_switch,light_off
1589215985,bedroom_3_light_1_switch,light_off
1589216194,bathroom_light_1_switch,light_on
1589216573,bedroom_1_light_1_switch,light_off
1589216685,bathroom_light_1_switch,light_off
1589217435,bathroom_light_1_switch,light_on
1589217691,bathroom_light_1_switch,light_off
1589218932,bedroom_2_light_1_switch,light_on
1589220558,bedroom_2_light_2_switch,light_on
1589221950,bedroom_2_light_2_switch,light_off
1589222009,living_room_light_1_switch,light_on
1589222452,bedroom_2_light_1_switch,light_off
1589223600,living_room_light_2_switch,light_on
1589224723,living_room_light_2_switch,light_off
1589224790,living_room_light_1_switch,light_off
1589224895,general_ac,temp_up
1589224879,living_room_light_1_switch,light_on
1589224912,corridor_light_1_sensor,light_on
1589225154,bedroom_2_light_1_switch,light_on
1589225722,corridor_light_1_sensor,light_off
1589226289,bedroom_1_light_1_switch,light_on
1589226995,bedroom_2_light_1_switch,light_off
1589227112,bedroom_1_light_2_switch,light_on
1589227371,bedroom_1_light_2_switch,light_off
1589227398,bedroom_1_light_2_switch,light_on
1589227511,living_room_light_1_switch,light_off
1589228150,corridor_light_1_sensor,light_on
1589228549,bedroom_1_light_1_switch,light_on
1589228586,bedroom_1_light_1_switch,light_off
1589228817,bathroom_light_1_switch,light_on
1589229896,bedroom_1_light_2_switch,light_off
1589230071,bathroom_light_2_switch,light_on
1589230095,corridor_light_1_sensor,light_off
1589230374,bedroom_1_light_1_switch,light_off
1589231164,bathroom_light_1_switch,light_off
1589231252,bedroom_2_light_1_switch,light_on
1589232298,bedroom_2_light_1_switch,light_off
1589232301,bathroom_light_2_switch,light_off
1589232319,bedroom_1_light_1_switch,light_on
1589232346,bedroom_2_light_1_switch,light_on
1589232914,living_room_light_1_switch,light_on
1589233224,living_room_light_2_switch,light_on
1589233582,living_room_light_3_switch,light_on
1589233598,bedroom_2_light_2_switch,light_on
1589233708,living_room_blind_1_switch,blind_up
1589233798,bedroom_2_blind_1_switch,blind_up
1589234041,living_room_blind_2_switch,blind_up
1589234438,living_room_blind_2_switch,blind_down
1589234625,living_room_light_3_switch,light_off
1589234851,bedroom_1_light_1_switch,light_off
1589235216,kitchen_light_1_switch,light_on
1589235226,bedroom_2_light_1_switch,light_off
1589235654,bedroom_3_light_1_switch,light_on
1589235771,living_room_blind_1_switch,blind_down
1589235996,living_room_light_1_switch,light_off
1589236098,bedroom_2_light_2_switch,light_off
1589236267,living_room_light_2_switch,light_off
1589236342,kitchen_light_2_switch,light_on
1589236560,kitchen_light_1_switch,light_off
1589236644,bedroom_3_light_2_switch,light_on
1589236819,kitchen_light_1_switch,light_on
1589237122,bedroom_2_blind_1_switch,blind_down
1589237362,kitchen_light_2_switch,light_off
1589237996,living_room_light_1_switch,light_on
1589238116,living_room_light_2_switch,light_on
1589238436,bedroom_3_light_1_switch,light_off
1589238518,kitchen_light_1_switch,light_off
1589238615,kitchen_light_1_switch,light_on
1589238638,living_room_light_2_switch,light_off
1589238974,kitchen_light_2_switch,light_on
1589239456,bedroom_1_light_1_switch,light_on
1589239547,kitchen_light_3_switch,light_on
1589239749,kitchen_light_2_switch,light_off
1589239793,kitchen_light_3_switch,light_off
1589240035,bedroom_3_light_2_switch,light_off
1589240541,living_room_light_1_switch,light_off
1589240586,bedroom_1_light_1_switch,light_off
1589241153,kitchen_light_1_switch,light_off
1589241208,bedroom_1_light_1_switch,light_on
1589241280,bathroom_light_1_switch,light_on
1589241399,bathroom_light_2_switch,light_on
1589242003,bathroom_light_1_switch,light_off
1589242748,bathroom_light_2_switch,light_off
1589243015,bathroom_light_1_switch,light_on
1589243764,bedroom_1_light_2_switch,light_on
1589244626,outdoor_gate_1_switch,gate_open
1589244695,bedroom_1_light_1_switch,light_off
1589244777,bathroom_light_2_switch,light_on
1589245357,bedroom_1_light_2_switch,light_off
1589245778,bedroom_1_light_1_switch,light_on
1589246092,general_ac,temp_up
1589246168,bathroom_light_1_switch,light_off
1589246304,general_ac,temp_up
1589247363,bedroom_1_light_2_switch,light_on
1589247626,bedroom_3_light_1_switch,light_on
1589247646,general_ac,temp_up
1589248125,bathroom_light_2_switch,light_off
1589248151,outdoor_gate_1_switch,gate_close
1589248232,bedroom_1_light_1_switch,light_off
1589248308,general_ac,temp_up
1589249162,living_room_light_1_switch,light_on
1589249250,bedroom_1_light_2_switch,light_off
1589249339,bathroom_light_1_switch,light_on
1589249396,bedroom_1_light_1_switch,light_on
1589249419,bedroom_3_light_1_switch,light_off
1589249454,general_ac,temp_up
1589249818,bathroom_light_1_switch,light_off
1589249946,bathroom_light_1_switch,light_on
1589250039,bathroom_light_1_switch,light_off
1589250100,living_room_light_1_switch,light_off
1589250339,bedroom_1_light_2_switch,light_on
1589250662,corridor_light_1_sensor,light_on
1589251968,bedroom_1_light_2_switch,light_off
1589252004,bedroom_1_light_1_switch,light_off
1589252053,living_room_light_1_switch,light_on
1589252108,living_room_light_1_switch,light_off
1589252670,corridor_light_1_sensor,light_off
1589252781,corridor_light_1_sensor,light_on
1589253579,bedroom_3_light_1_switch,light_on
1589253908,bathroom_light_1_switch,light_on
1589254124,corridor_light_1_sensor,light_off
1589254967,bathroom_light_1_switch,light_off
1589255161,bathroom_light_1_switch,light_on
1589255817,corridor_light_1_sensor,light_on
1589255842,bedroom_3_light_2_switch,light_on
1589256207,bedroom_2_light_1_switch,light_on
1589256555,bedroom_3_blind_1_switch,blind_up
1589256872,bathroom_light_1_switch,light_off
1589256889,bedroom_2_light_1_switch,light_off
1589257114,bedroom_3_light_1_switch,light_off
1589257157,bedroom_3_light_1_switch,light_on
1589257439,bedroom_2_light_1_switch,light_on
1589257691,bedroom_2_light_1_switch,light_off
1589257716,corridor_light_1_sensor,light_off
1589258222,bedroom_3_blind_1_switch,blind_down
1589258337,bedroom_3_blind_1_switch,blind_up
1589258409,bedroom_3_light_2_switch,light_off
1589258865,bedroom_2_light_1_switch,light_on
1589258977,bedroom_3_light_1_switch,light_off
1589259987,bedroom_2_light_2_switch,light_on
1589260564,bedroom_2_light_1_switch,light_off
1589260705,bedroom_2_light_2_switch,light_off
1589260985,bedroom_3_blind_1_switch,blind_down
1589261288,outdoor_gate_1_switch,gate_open
1589262315,outdoor_gate_1_switch,gate_close
1589262822,outdoor_gate_1_switch,gate_open
1589263494,outdoor_gate_1_switch,gate_close
1589263570,kitchen_light_1_switch,light_on
1589264469,kitchen_light_2_switch,light_on
1589265006,kitchen_light_1_switch,light_off
1589265217,kitchen_light_2_switch,light_off
1589266265,bedroom_2_light_1_switch,light_on
1589267057,bedroom_2_light_2_switch,light_on
1589267354,bedroom_2_light_2_switch,light_off
1589268793,general_ac,temp_up
1589268904,bedroom_2_light_1_switch,light_off
1589270823,general_ac,temp_up
1589271017,living_room_light_1_switch,light_on
1589271137,living_room_light_1_switch,light_off
1589273554,living_room_light_1_switch,light_on
1589273930,living_room_light_1_switch,light_off
1589275124,general_ac,temp_up
1589276784,outdoor_gate_1_switch,gate_open
1589277088,outdoor_gate_1_switch,gate_close
1589277152,outdoor_gate_1_switch,gate_open
1589279230,outdoor_gate_1_switch,gate_close
1589279281,outdoor_gate_1_switch,gate_open
1589280249,outdoor_gate_1_switch,gate_close
1589280289,kitchen_light_1_switch,light_on
1589280665,kitchen_light_1_switch,light_off
1589280880,corridor_light_1_sensor,light_on
1589281136,corridor_light_1_sensor,light_off
1589282242,outdoor_gate_1_switch,gate_open
1589282417,outdoor_gate_2_switch,gate_open
1589283660,outdoor_light_1_sensor,light_on
1589284037,outdoor_light_1_sensor,light_off
1589284702,outdoor_gate_1_switch,gate_close
1589284949,bedroom_3_light_1_switch,light_on
1589285467,outdoor_gate_2_switch,gate_close
1589286362,bedroom_3_light_2_switch,light_on
1589286801,bedroom_3_light_2_switch,light_on
1589286836,bedroom_3_light_2_switch,light_off
1589286953,bedroom_3_light_1_switch,light_off
1589287594,bedroom_3_light_1_switch,light_on
1589287846,bedroom_3_blind_1_switch,blind_up
1589289435,bedroom_3_light_2_switch,light_off
1589289629,bedroom_1_light_1_switch,light_on
1589290016,bedroom_3_light_1_switch,light_off
1589290693,general_ac,temp_up
1589290768,corridor_light_1_sensor,light_on
1589290806,bedroom_3_blind_1_switch,blind_down
1589291496,bedroom_1_light_1_switch,light_off
1589291757,corridor_light_1_sensor,light_off
1589291774,general_ac,temp_up
1589292133,corridor_light_1_sensor,light_on
1589292233,outdoor_gate_1_switch,gate_open
1589292648,outdoor_gate_2_switch,gate_open
1589292797,outdoor_gate_1_switch,gate_close
1589292890,outdoor_gate_2_switch,gate_close
1589293137,outdoor_gate_1_switch,gate_open
1589293773,living_room_light_1_switch,light_on
1589293935,living_room_light_1_switch,light_off
1589294102,living_room_light_1_switch,light_on
1589294754,outdoor_gate_2_switch,gate_open
1589294799,outdoor_light_1_sensor,light_on
1589295233,outdoor_gate_2_switch,gate_close
1589295369,corridor_light_1_sensor,light_off
1589295391,corridor_light_1_sensor,light_on
1589295513,outdoor_light_1_sensor,light_off
1589295618,bedroom_2_light_1_switch,light_on
1589295887,outdoor_gate_1_switch,gate_close
1589296430,bedroom_2_light_2_switch,light_on
1589296773,living_room_light_1_switch,light_off
1589297427,bedroom_2_light_2_switch,light_off
1589297669,corridor_light_1_sensor,light_off
1589298021,corridor_light_1_sensor,light_on
1589298137,kitchen_light_1_switch,light_on
1589298810,outdoor_gate_1_switch,gate_open
1589298992,bedroom_2_light_1_switch,light_off
1589299227,outdoor_gate_2_switch,gate_open
1589299262,kitchen_light_1_switch,light_off
1589299289,outdoor_gate_1_switch,gate_close
1589299506,outdoor_gate_2_switch,gate_close
1589300500,living_room_light_1_switch,light_on
1589301052,living_room_light_2_switch,light_on
1589301154,corridor_light_1_sensor,light_off
1589301259,living_room_light_1_switch,light_off
1589301446,bedroom_3_light_1_switch,light_on
1589301765,living_room_light_1_switch,light_on
1589303148,living_room_light_2_switch,light_off
1589303347,bedroom_1_light_1_switch,light_on
1589303874,bedroom_1_light_1_switch,light_off
1589304201,bedroom_1_light_1_switch,light_on
1589304459,living_room_light_1_switch,light_off
1589304796,bedroom_3_light_1_switch,light_off
1589305083,bedroom_1_light_1_switch,light_off
1589305132,general_ac,temp_up
1589305624,kitchen_light_1_switch,light_on
1589306533,kitchen_light_1_switch,light_off
1589307394,kitchen_light_1_switch,light_on
1589307966,kitchen_light_2_switch,light_on
1589308241,kitchen_light_2_switch,light_off
1589308372,kitchen_light_2_switch,light_on
1589308466,kitchen_light_3_switch,light_on
1589308507,kitchen_blind_1_switch,blind_up
1589308971,kitchen_light_2_switch,light_off
1589309396,bathroom_light_1_switch,light_on
1589309772,bathroom_light_1_switch,light_off
1589310012,kitchen_light_2_switch,light_on
1589310361,outdoor_gate_1_switch,gate_open
1589310653,kitchen_light_3_switch,light_off
1589310714,kitchen_light_2_switch,light_off
1589310790,kitchen_light_1_switch,light_off
1589310830,corridor_light_1_sensor,light_on
1589311287,kitchen_blind_1_switch,blind_down
1589311446,kitchen_light_1_switch,light_on
1589312105,bathroom_light_1_switch,light_on
1589312811,corridor_light_1_sensor,light_off
1589313113,kitchen_light_1_switch,light_off
1589313238,bathroom_light_1_switch,light_off
1589313425,outdoor_gate_1_switch,gate_close
1589313904,bedroom_3_light_1_switch,light_on
1589314181,bedroom_2_light_1_switch,light_on
1589314769,bedroom_2_light_2_switch,light_on
1589314820,corridor_light_1_sensor,light_on
1589315132,bedroom_2_light_1_switch,light_off
1589316037,bedroom_2_light_1_switch,light_on
1589316734,bedroom_3_light_1_switch,light_off
1589316922,bedroom_2_light_2_switch,light_off
1589317163,kitchen_light_1_switch,light_on
1589317180,corridor_light_1_sensor,light_off
1589317544,kitchen_light_1_switch,light_off
1589318021,general_ac,temp_up
1589318275,bedroom_2_light_1_switch,light_off
1589319074,general_ac,temp_up
1589319917,general_ac,temp_up
1589321284,general_ac,temp_up
1589322595,bedroom_1_light_1_switch,light_on
1589323290,bedroom_1_light_1_switch,light_off
1589325609,bedroom_1_light_1_switch,light_on
1589326851,bathroom_light_1_switch,light_on
1589328099,bathroom_light_2_switch,light_on
1589328420,bathroom_light_1_switch,light_off
1589328677,bedroom_1_light_1_switch,light_off
1589329618,living_room_light_1_switch,light_on
1589330122,living_room_light_2_switch,light_on
1589330220,bathroom_light_2_switch,light_off
1589330521,living_room_light_3_switch,light_on
1589330972,kitchen_light_1_switch,light_on
1589331604,living_room_light_2_switch,light_off
1589331737,kitchen_light_2_switch,light_on
1589331995,living_room_light_3_switch,light_off
1589332528,kitchen_light_3_switch,light_on
1589333201,living_room_light_1_switch,light_off
1589333354,bedroom_3_light_1_switch,light_on
1589333580,kitchen_light_3_switch,light_off
1589333589,kitchen_light_1_switch,light_off
1589334448,kitchen_light_2_switch,light_off
1589334647,bedroom_1_light_1_switch,light_on
1589335571,bedroom_3_light_1_switch,light_off
1589335677,bedroom_1_light_1_switch,light_off
1589335870,bedroom_1_light_1_switch,light_on
1589336914,bedroom_2_light_1_switch,light_on
1589337269,bedroom_2_light_2_switch,light_on
1589337298,bedroom_1_light_1_switch,light_off
1589338779,bedroom_2_blind_1_switch,blind_up
1589339281,bedroom_2_light_2_switch,light_off
1589339288,bedroom_2_blind_1_switch,blind_down
1589339599,bedroom_2_light_2_switch,light_on
1589339834,bedroom_2_light_1_switch,light_off
1589342203,bedroom_2_light_1_switch,light_on
1589342306,bedroom_2_light_2_switch,light_off
1589342620,bedroom_2_light_2_switch,light_on
1589342730,bedroom_2_blind_1_switch,blind_up
1589343175,bedroom_2_blind_1_switch,blind_down
1589343311,bedroom_2_light_2_switch,light_off
1589343920,general_ac,temp_up
1589344592,general_ac,temp_up
1589345188,bedroom_2_light_1_switch,light_off
1589346357,corridor_light_1_sensor,light_on
1589347832,corridor_light_1_sensor,light_off
1589348123,corridor_light_1_sensor,light_on
1589348632,corridor_light_1_sensor,light_off
1589348700,general_ac,temp_up
1589349143,corridor_light_1_sensor,light_on
1589349531,bedroom_1_light_1_switch,light_on
1589349678,bedroom_1_light_2_switch,light_on
1589350523,bedroom_1_light_3_switch,light_on
1589350540,bedroom_1_light_3_switch,light_off
1589350594,bedroom_1_light_2_switch,light_off
1589350741,kitchen_light_1_switch,light_on
1589351189,kitchen_light_2_switch,light_on
1589351585,bedroom_1_light_1_switch,light_off
1589351970,corridor_light_1_sensor,light_off
1589352093,general_ac,temp_up
1589352143,kitchen_light_1_switch,light_off
1589352202,general_ac,temp_up
1589352329,general_ac,temp_up
1589352557,general_ac,temp_up
1589353298,bedroom_1_light_1_switch,light_on
1589353576,general_ac,temp_up
1589353632,kitchen_light_2_switch,light_off
1589354232,general_ac,temp_up
1589354535,general_ac,temp_up
1589355533,bedroom_3_light_1_switch,light_on
1589356054,bedroom_1_light_1_switch,light_off
1589356299,general_ac,temp_up
1589356893,general_ac,temp_up
1589357241,bedroom_1_light_1_switch,light_on
1589357492,bedroom_1_light_2_switch,light_on
1589357610,bedroom_1_light_1_switch,light_off
1589357699,bedroom_1_light_1_switch,light_on
1589357713,bedroom_3_light_1_switch,light_off
1589358397,bedroom_1_light_3_switch,light_on
1589358925,corridor_light_1_sensor,light_on
1589358956,bedroom_1_blind_1_switch,blind_up
1589359560,bedroom_1_light_2_switch,light_off
1589359662,bedroom_1_blind_1_switch,blind_down
1589359743,bedroom_1_light_2_switch,light_on
1589359937,bedroom_1_light_1_switch,light_off
1589360245,bedroom_1_light_1_switch,light_on
1589360414,corridor_light_1_sensor,light_off
1589360430,corridor_light_1_sensor,light_on
1589360639,bedroom_1_light_1_switch,light_off
1589360729,bedroom_1_light_2_switch,light_off
1589361147,kitchen_light_1_switch,light_on
1589361190,bedroom_1_light_1_switch,light_on
1589361233,bedroom_1_light_1_switch,light_off
1589361443,bedroom_1_light_3_switch,light_off
1589362178,bedroom_1_light_1_switch,light_on
1589362340,bedroom_2_light_1_switch,light_on
1589362416,corridor_light_1_sensor,light_off
1589362485,bedroom_1_light_2_switch,light_on
1589363162,bedroom_1_light_3_switch,light_on
1589363296,bedroom_2_light_1_switch,light_off
1589363776,bedroom_1_blind_1_switch,blind_up
1589363867,bedroom_2_light_1_switch,light_on
1589364095,bedroom_1_blind_1_switch,blind_down
1589364642,kitchen_light_1_switch,light_off
1589364664,kitchen_light_1_switch,light_on
1589364962,bedroom_1_blind_1_switch,blind_up
1589365268,bedroom_1_light_3_switch,light_off
1589365491,bedroom_2_light_2_switch,light_on
1589365497,bedroom_1_light_2_switch,light_off
1589365594,bedroom_1_light_1_switch,light_off
1589365899,bedroom_1_blind_1_switch,blind_down
1589365942,bedroom_2_blind_1_switch,blind_up
1589366014,kitchen_light_2_switch,light_on
1589366044,kitchen_light_3_switch,light_on
1589366170,kitchen_blind_1_switch,blind_up
1589366381,living_room_light_1_switch,light_on
1589366635,kitchen_blind_2_switch,blind_up
1589366736,living_room_light_2_switch,light_on
1589366797,bedroom_2_light_1_switch,light_off
1589366860,bedroom_2_light_1_switch,light_on
1589366879,kitchen_light_3_switch,light_off
1589367051,living_room_light_3_switch,light_on
1589367071,living_room_blind_1_switch,blind_up
1589367343,kitchen_blind_2_switch,blind_down
1589367420,bedroom_2_light_2_switch,light_off
1589367576,kitchen_light_1_switch,light_off
1589367589,kitchen_light_1_switch,light_on
1589367660,living_room_light_2_switch,light_off
1589367690,kitchen_light_3_switch,light_on
1589367691,bedroom_2_blind_1_switch,blind_down
1589368104,bedroom_2_light_2_switch,light_on
1589368204,kitchen_light_2_switch,light_off
1589368307,living_room_light_3_switch,light_off
1589368428,living_room_blind_1_switch,blind_down
1589368456,bedroom_2_blind_1_switch,blind_up
1589368968,bedroom_2_blind_1_switch,blind_down
1589368985,kitchen_light_2_switch,light_on
1589369033,kitchen_light_1_switch,light_off
1589369121,bedroom_2_light_1_switch,light_off
1589369171,bedroom_1_light_1_switch,light_on
1589369247,living_room_light_1_switch,light_off
1589369458,kitchen_blind_1_switch,blind_down
1589369927,living_room_light_1_switch,light_on
1589369991,bathroom_light_1_switch,light_on
1589370361,bathroom_light_2_switch,light_on
1589370533,bedroom_2_light_2_switch,light_off
1589370827,bathroom_light_1_switch,light_off
1589370995,living_room_light_1_switch,light_off
1589371179,kitchen_light_3_switch,light_off
1589371635,living_room_light_1_switch,light_on
1589372087,kitchen_light_2_switch,light_off
1589372272,bedroom_1_light_1_switch,light_off
1589372921,bathroom_light_1_switch,light_on
1589372923,living_room_light_2_switch,light_on
1589373151,bathroom_light_2_switch,light_off
1589373254,bedroom_2_light_1_switch,light_on
1589373399,living_room_light_3_switch,light_on
1589373849,living_room_blind_1_switch,blind_up
1589374097,bedroom_1_light_1_switch,light_on
1589374495,bedroom_1_light_2_switch,light_on
1589374688,living_room_light_1_switch,light_off
1589374758,living_room_light_2_switch,light_off
1589374787,bedroom_2_light_2_switch,light_on
1589374963,bedroom_1_light_2_switch,light_off
1589375110,bathroom_light_1_switch,light_off
1589375381,living_room_light_3_switch,light_off
1589375424,bedroom_2_light_1_switch,light_off
1589375639,bedroom_2_light_1_switch,light_on
1589375867,bedroom_2_light_2_switch,light_off
1589376056,kitchen_light_1_switch,light_on
1589376080,bedroom_2_light_2_switch,light_on
1589376139,bedroom_2_blind_1_switch,blind_up
1589376708,bedroom_1_light_1_switch,light_off
1589377153,kitchen_light_2_switch,light_on
1589377249,bedroom_2_blind_1_switch,blind_down
1589377288,living_room_blind_1_switch,blind_down
1589378127,bedroom_2_blind_1_switch,blind_up
1589378511,bedroom_2_blind_1_switch,blind_down
1589378588,living_room_light_1_switch,light_on
1589378628,living_room_light_2_switch,light_on
1589378783,living_room_light_2_switch,light_off
1589378812,kitchen_light_1_switch,light_off
1589379022,living_room_light_2_switch,light_on
1589379068,bedroom_2_light_2_switch,light_off
1589379085,bedroom_2_light_1_switch,light_off
1589379485,kitchen_light_1_switch,light_on
1589379691,living_room_light_3_switch,light_on
1589380081,kitchen_light_2_switch,light_off
1589380140,living_room_light_2_switch,light_off
1589380169,living_room_light_1_switch,light_off
1589380530,kitchen_light_1_switch,light_off
1589381257,living_room_light_3_switch,light_off
1589382507,kitchen_light_1_switch,light_on
1589383239,bedroom_3_light_1_switch,light_on
1589383313,living_room_light_1_switch,light_on
1589383723,bedroom_3_light_2_switch,light_on
1589383831,kitchen_light_1_switch,light_off
1589384167,bedroom_3_blind_1_switch,blind_up
1589384618,living_room_light_1_switch,light_off
1589384947,bedroom_1_light_1_switch,light_on
1589385104,bedroom_1_light_2_switch,light_on
1589385104,bedroom_3_blind_1_switch,blind_down
1589385923,bedroom_3_light_2_switch,light_off
1589386073,bedroom_1_light_1_switch,light_off
1589386129,kitchen_light_1_switch,light_on
1589386202,kitchen_light_1_switch,light_off
1589386416,bedroom_3_light_1_switch,light_off
1589387106,bedroom_1_light_2_switch,light_off
1589387470,kitchen_light_1_switch,light_on
1589387761,corridor_light_1_sensor,light_on
1589388507,kitchen_light_1_switch,light_off
1589388548,living_room_light_1_switch,light_on
1589390108,bedroom_1_light_1_switch,light_on
1589390405,corridor_light_1_sensor,light_off
1589390500,living_room_light_1_switch,light_off
1589391663,outdoor_gate_1_switch,gate_open
1589391839,outdoor_gate_2_switch,gate_open
1589392019,outdoor_gate_2_switch,gate_close
1589392385,bedroom_1_light_1_switch,light_off
1589393137,bedroom_1_light_1_switch,light_on
1589393155,bathroom_light_1_switch,light_on
1589394139,bathroom_light_1_switch,light_off
1589394229,bedroom_1_light_2_switch,light_on
1589394233,outdoor_gate_1_switch,gate_close
1589394265,bedroom_1_light_2_switch,light_off
1589394894,bedroom_2_light_1_switch,light_on
1589395056,bedroom_1_light_1_switch,light_off
1589395654,bedroom_2_light_2_switch,light_on
1589395749,bedroom_2_blind_1_switch,blind_up
1589395855,bedroom_1_light_1_switch,light_on
1589396528,bedroom_2_light_2_switch,light_off
1589396751,bedroom_2_blind_1_switch,blind_down
1589396955,bedroom_2_light_2_switch,light_on
1589397252,bedroom_1_light_1_switch,light_off
1589397502,bedroom_2_blind_1_switch,blind_up
1589397735,bedroom_2_light_2_switch,light_off
1589397756,bedroom_2_light_1_switch,light_off
1589398348,bedroom_1_light_1_switch,light_on
1589398573,bedroom_1_light_1_switch,light_off
1589398740,bedroom_3_light_1_switch,light_on
1589398800,bedroom_3_light_2_switch,light_on
1589399201,bedroom_2_blind_1_switch,blind_down
1589400033,outdoor_gate_1_switch,gate_open
1589400205,outdoor_gate_2_switch,gate_open
1589400393,bedroom_3_blind_1_switch,blind_up
1589400415,outdoor_gate_1_switch,gate_close
1589400557,outdoor_gate_2_switch,gate_close
1589400803,outdoor_gate_1_switch,gate_open
1589400806,bedroom_3_light_2_switch,light_off
1589401005,outdoor_gate_1_switch,gate_close
1589401816,bedroom_3_light_2_switch,light_on
1589401952,bedroom_3_light_1_switch,light_off
1589402135,bedroom_3_blind_1_switch,blind_down
1589402191,bedroom_3_light_1_switch,light_on
1589402399,bedroom_1_light_1_switch,light_on
1589403464,bedroom_1_light_2_switch,light_on
1589403687,bedroom_3_blind_1_switch,blind_up
1589404077,bedroom_1_light_2_switch,light_off
